Crop,Soil_N,Soil_P,Soil_K,Soil_pH,Rainfall,Temperature,soil_moisture,Yield_tph,X1003,X1013,X1023,X1033,X1044,X1054,X1064,X1074,X1084,X1094,X1175,X1185,X1195,X1205,X1215,X1225,X1235,X1245,X1255,X1266,X1276,X1286,X1296,X1306,X1316,X1518,X1528,X1538,X1548,X1558,X1568,X1578,X1588,X1599,X1609,X1619,X1629,X1639,X1649,X1659,X1669,X1679,X1689,X1699,X1710,X1720,X1730,X1740,X1750,X1760,X2063,X2073,X2083,X2093,X2103,X2113,X2123,X2133,X2143,X2153,X2163,X2174,X2184,X2194,X2204,X2214,X2224,X2234,X2244,X2254,X2264,X2274,X2285,X2295,X2305,X2315,X2325,X2335,X2345,X437,X447,X457,X468,X478,X488,X498,X508,X518,X529,X539,X549,X559,X569,X579,X590,X600,X610,X620,X630,X641,X651,X661,X671,X681,X691,X702,X712,X722,X732,X742,X752,X763,X773,X783,X793,X803,X813,X824,X834,X844,X854,X864,X875,X885,X895,X905,X912,X915,X923,X983,X993
winter_wheat,59.63079833017995,91.19277654484354,160.44703753594035,5.513901186837224,133.98546194763043,32.11974637051504,48.19639448797791,2.5956763181940588,32.55800419,33.90908616,35.03000279,36.03544154,36.84955484,37.62185165,37.64125331,37.07608252,34.62588387,30.37311757,27.81281198,29.94582732,31.49571164,33.13774848,35.54609354,38.23481304,39.4987919,39.90881234,38.32457061,37.48201489,37.38006179,38.13261059,35.52158008,30.46823596,23.90485067,31.19212018,34.25443781,36.6611929,38.15154806,37.938338,37.34739295,36.97185715,37.63189099,38.05073481,38.83645034,39.88597649,39.94423291,39.78420024,39.03636538,39.16196149,38.96536001,38.83861237,38.30723842,38.01862064,37.32221151,36.12173692,34.2362042,32.54512413,30.1793235,26.85782893,26.14021006,29.15804051,32.38711288,33.9427049,34.2858617,34.38683397,36.04272449,37.41124111,37.48062704,35.07242293,33.09919948,32.04102388,31.48575937,30.51413814,30.30255975,31.21887979,32.12870643,31.88380314,30.94541224,29.84100068,29.44983478,28.27318666,26.49458786,25.38579829,24.73145545,24.87497401,23.12350543,20.81017991,19.19674768,20.10056061,18.07891153,17.26815797,17.41130442,17.56939584,17.58833266,17.54328156,17.53414137,17.67974762,17.75976229,18.38479311,19.21293175,19.83105749,20.07892704,20.70483688,21.07490464,21.93539871,22.10012922,22.56416836,22.7349014,23.08771327,23.18275467,23.73050906,24.32377485,24.9581163,25.12967131,24.84949667,23.71631335,24.5822,26.86363888,29.82624499,31.24949115,31.75924069,32.78875083,32.94345413,32.78816088,30.7961652,29.25902796,28.92508064,31.40378677,34.60067965,37.00174222,38.43146759,38.54694981,36.86321983,32.67962501,28.57143954,27.14891407,25.81806789,26.58048629,27.92951559,31.10064325
winter_wheat,49.22930241314299,84.40428992783391,163.14816635869516,5.458693278565478,142.5406159506039,33.85590220365944,49.0424643019368,2.552965640482084,37.73677504,39.183822,40.46848858,41.49598771,42.20224439,42.48443509,42.37902021,42.14865164,39.54008154,34.37161665,31.77712351,34.13273101,35.81263135,38.0548121,40.61831089,43.62687712,44.8227358,44.90406743,42.78464416,41.94339022,42.14474167,42.88533546,39.52233051,34.0596489,26.83033891,37.03396777,40.31050313,42.44461449,44.14562573,44.4970678,43.95958768,43.60751011,43.93545104,44.70014833,45.66585557,46.90014224,47.1272037,46.60316065,45.57112884,45.37445852,45.14132163,45.26099908,44.61746991,44.28967861,43.36922086,42.16175144,39.88869929,37.91523498,34.88520314,30.8104536,31.41865565,35.49004729,39.64170522,42.36376908,43.64675374,43.70944045,44.40226261,45.41811155,45.36230062,43.88796306,41.8687767,41.36237625,40.38114096,38.45780224,37.85315355,38.77512772,40.06422133,39.80830989,38.79336614,37.44485254,36.81259915,35.98484406,34.66108413,33.71550268,32.11754942,31.88469362,30.12499885,27.3306818,24.52686812,20.88910813,18.94687397,17.9066545,17.97762264,18.11584026,18.23913139,18.34547719,18.40289976,18.62799494,18.75938093,19.44417148,20.33425629,21.27042826,21.89704617,23.00796492,23.73149351,25.01366975,25.36950088,25.90744867,26.08564657,26.56906318,26.8016951,27.51199822,28.21734502,28.98517383,29.01165875,28.32155789,26.50469386,26.92404691,28.95193834,32.10322281,33.4989661,34.07611056,35.08717293,35.3597074,35.20662939,33.20199694,31.3582563,30.92199995,33.42110303,36.70919449,39.36772189,40.95120982,41.21533409,39.49621749,34.6383028,31.40892218,29.31736256,29.102961,29.43704693,30.91391935,35.25269795
winter_wheat,43.95914620097135,86.13303438798349,184.308362994484,5.727436028365608,168.6891801780519,30.572865023092447,44.95234402236045,2.4368440784536194,30.21104059,31.54010828,32.7186096,33.54334953,34.03974953,34.11660824,33.70935526,33.17398664,30.74791249,26.6670872,24.69296537,26.47572226,27.72696986,29.33737108,31.5220475,33.64464514,34.31793858,33.98937267,32.36888389,31.64545645,31.68497059,31.94481666,29.6009292,25.78676997,20.84247963,27.53652152,30.50553999,32.47780511,33.64423884,33.64609469,33.06025486,32.91955491,33.21502478,33.79789076,34.42250948,35.1180356,34.82732649,34.33244977,33.83252017,34.11236977,34.15687384,33.94824577,33.21284993,32.54628893,31.59139056,30.85702822,29.41192503,28.26285293,26.3189469,23.71332024,24.34456394,27.5402452,31.22924327,33.57818599,34.12563392,33.95291038,34.8113179,35.42616029,34.99829755,33.36968552,31.87946081,30.89763959,29.79431268,28.73571314,29.11329517,30.18820419,31.11402963,30.55870416,29.6061343,28.62405462,28.36419759,27.65651438,26.15583405,25.74318638,25.3214542,25.62784955,24.12656938,21.80680718,19.47357948,19.91232495,18.1192107,17.40994115,17.6726234,17.92063188,17.95738767,17.86943062,17.83303314,18.01305413,18.18932646,18.85455261,19.81334152,20.7363144,21.41202322,22.50558076,23.15907996,24.44542546,24.86393656,25.63101278,25.85423224,26.32737581,26.41672604,27.10845241,27.77401949,28.62088653,28.64267337,27.9643152,25.96585648,26.03953999,27.78970619,30.81970265,32.14382515,32.45826018,33.21328449,33.3777502,33.1266912,31.21687653,29.33008503,28.68509273,30.70068918,33.53371335,35.89286577,37.25675879,37.41508221,35.79820101,31.31700684,29.38386718,27.36763505,27.53434001,26.24451029,24.8401931,28.09960941
winter_wheat,53.99411457531062,88.44929290720407,160.8126031443854,5.715307117176281,114.98135316987847,29.70697133879528,39.83075878996332,2.2840041708248147,31.91066264,33.26675581,34.60744359,36.13467601,37.16568063,37.67377172,37.12818603,36.59383554,34.23038397,30.35948946,28.14846413,30.3771857,32.13329107,34.07618705,36.64078451,39.06493789,40.39228344,40.23327877,38.47101425,37.35450357,37.76924714,38.99223086,36.48945258,31.66240545,25.13032519,32.55782697,35.94110148,38.30420549,39.87415579,39.85656698,39.19617539,38.96941579,39.26085097,39.89260296,40.81145735,41.83906317,42.47724576,42.66609467,42.46103968,42.3745402,41.68011665,41.16954648,40.43049151,39.74266525,38.99804788,38.08260675,36.2636912,34.56398506,32.1423605,28.8554081,26.57267577,29.94354504,34.40542323,37.23011916,38.27103589,38.32979365,39.67713097,40.0334524,39.10763219,37.17826399,36.01028954,36.1523316,35.57984036,33.99569835,33.23387152,33.69566166,35.04728363,34.65262823,33.83539127,31.84989967,30.92962369,29.88658042,29.12480201,28.57951858,27.64109538,27.51030639,26.44840686,23.93559514,22.02556626,20.08429124,17.97013133,17.23139117,17.32771327,17.51455214,17.57188695,17.5174681,17.41652093,17.55505276,17.64430597,18.14945979,18.7913573,19.3998922,19.7599451,20.63745108,20.97311748,21.91782684,22.12724403,22.79199945,22.9174633,23.35620347,23.30326655,23.97744844,24.50449894,25.62836964,25.59513683,25.26089661,23.42294179,23.22325669,24.31010473,27.18293478,29.09649417,29.23718425,29.89831379,30.12721848,30.73981673,29.51399464,27.7325445,26.85252406,28.2359251,31.17263,33.83590438,35.45689091,36.11468881,35.94330531,32.15588833,28.87071026,25.49095688,24.99002664,25.04884338,26.44840852,29.88067877
winter_wheat,52.76566752602593,83.66319998765488,168.1631117788239,5.779307004351312,160.8363562384073,30.824020307831397,40.508292782217,1.2731812082377345,33.56374339,34.17387253,35.3292531,36.96821737,38.20632669,38.61054793,38.43465054,38.04953559,35.45653408,30.88393868,28.71551682,31.03049159,32.81276224,34.97839434,37.53778192,40.09850389,41.13873542,40.96486276,38.87958794,37.65938757,37.8665326,38.61951435,35.74784765,30.81139854,24.74452342,33.12862815,36.13690363,38.40604779,40.19090657,40.49925467,39.92730139,39.39961303,39.75313696,40.4985933,41.56524105,42.66180417,42.67541914,42.16557235,41.79761398,42.10902604,42.24956464,42.00486835,41.48426895,40.6970842,39.50302982,38.21074469,36.48898845,34.70675986,32.21408676,28.44728767,29.01440143,33.03061836,37.60765464,41.02984719,42.58641933,42.92077356,43.88096248,43.63753377,42.62134344,40.1237937,38.40091612,37.60803357,36.35405212,34.66285365,34.38218428,35.60766814,37.28714858,37.45855539,37.00377686,35.65432117,35.00640689,33.73226548,32.56841648,31.74600744,30.68868455,29.75161165,27.48928401,24.6358559,22.89193983,19.98312652,17.85439836,17.00292732,16.97051384,17.01673502,16.957466,16.83764414,16.76646412,16.88935024,16.95283246,17.44880608,18.3133938,19.18877937,19.90504671,21.06496085,21.75189647,22.9378562,23.2605623,23.99358095,24.12960967,24.66294971,24.56594823,25.29688726,25.80873809,27.00689971,26.90425713,26.5305102,24.54007853,24.41182933,25.58786041,28.60619067,30.56480401,30.73943153,31.45282271,31.50056542,31.97394956,30.57364719,28.77879056,27.86391733,29.23920499,32.2927353,34.93462184,36.71448979,37.09985139,36.42380995,32.03338772,29.13062335,25.99249982,25.45836395,25.392373,28.64084187,32.21748116
winter_wheat,51.2642510736275,88.30811316747845,153.893816436616,5.602680785244566,132.0357100541903,34.29341768792753,51.888394035956765,2.067123089297092,39.84059532,41.12955506,42.79040079,44.26296553,45.37652208,45.79974498,46.03219958,45.87361029,43.13690964,37.46746489,33.62352258,36.49682451,38.78481781,41.26922601,44.16420693,47.40067567,48.89594064,48.68898848,46.30607571,44.78282659,45.07605638,45.97698523,43.05747921,37.17744136,29.42708184,38.40993066,42.79260675,45.35932033,47.66498918,47.86083632,47.4928924,46.5842242,46.81553817,47.23032448,48.27070476,49.66068766,50.26639925,50.20011247,49.96671502,50.42371394,50.56493401,49.78985387,48.85352495,47.9992173,46.73746252,44.8922779,42.38750733,40.46403571,38.16104396,34.33227376,33.5828865,38.41312068,42.86181168,45.97269941,46.93421712,46.59079829,47.19858281,47.15070213,46.25294962,44.01620223,42.21140465,41.81031877,41.20860612,39.82644645,39.98570012,41.0423194,42.74472535,42.55696855,41.76363834,40.07781583,38.96282336,37.40791497,35.54902154,34.21036705,32.98307469,32.98808007,31.57063389,28.4836915,25.94882432,20.40021756,18.57343522,17.82271645,17.96741538,18.15075378,18.21410385,18.23394706,18.2715884,18.62497733,18.83049694,19.55133626,20.45136379,21.35997541,22.06334905,23.30017684,23.91938974,25.15847669,25.53109462,26.50871873,26.81789797,27.50189767,27.57592993,28.39094513,29.10761087,30.47732803,30.53468414,30.3202364,28.14929722,27.96882221,29.30497996,32.98069074,35.29716185,35.56199598,36.27260132,36.57450949,37.22328172,35.80043225,33.56407742,32.60639947,34.2348493,37.97773629,41.13265191,43.20393172,44.02419225,43.49718968,38.67345763,35.73021307,32.16866164,32.37953436,30.3866975,33.10476846,37.40838949
winter_wheat,49.686321639239125,89.16772524468816,154.9577156533905,5.575450780962884,118.90946403387092,32.22242904752544,44.91941982334942,2.529017344113472,30.07273583,31.32347091,32.31389606,33.47987544,34.05749411,34.52402156,34.37258519,34.08664119,31.98626614,28.06789778,27.20160945,29.34160371,30.95951248,32.47923478,34.35770194,36.48691105,37.72014534,37.96529152,36.43806088,35.58577645,35.71797006,36.4397592,33.95436339,29.45217522,23.48256805,31.75874191,34.82268073,37.09874417,38.70347961,38.64262353,38.05908167,37.72942906,38.23365144,38.67536427,39.48287973,40.64665257,41.10724694,40.83078708,39.83598618,35.77983894,38.56383852,38.73971705,42.0835719,38.8260366,37.69724163,36.38438074,34.23057481,32.57394858,30.6725502,27.51835977,26.86930099,30.70199895,34.56305573,37.07087257,37.63622423,37.46641549,37.92370668,38.89374218,39.03472874,37.38759143,35.11245814,33.48921662,32.57867431,30.86226968,30.54690292,31.2247744,32.68136267,32.46080729,31.45034248,30.22473436,30.05925276,29.37496474,28.08206645,27.02061714,26.18293878,25.8154908,24.06627769,20.87180658,18.07584951,18.02985442,16.57900566,15.84935001,15.92058639,16.06587971,16.07404178,16.08548843,16.11405297,16.26012272,16.30239862,16.75148532,17.26476059,17.63726308,17.68433341,18.01902811,18.0676502,18.62590789,18.7372186,19.20474191,19.37874799,19.66700849,19.72341838,20.25242216,20.91629103,21.69272608,21.86044355,21.40206734,20.07920229,20.39376894,21.93025151,24.28948125,25.41893253,25.95992988,26.93009456,27.28555346,27.30311035,25.81078636,24.57861165,24.39633271,26.44798648,29.01752163,30.94736023,32.11131975,32.38501547,31.19705731,27.75385645,25.36460787,23.44721413,23.23045883,23.01754575,24.66804076,28.1832679
winter_wheat,52.975061400885664,94.37497018051288,163.52334246198964,5.653030596263448,124.46175357895166,33.606936374861526,45.73802809945127,3.033866748271921,34.37167514,35.74787757,36.72219901,37.94683501,38.79502396,39.45979864,39.36009274,38.87879396,36.13141333,31.35200934,29.34283437,31.24967789,32.83527592,34.73544599,37.29535457,40.01666282,41.31253075,41.36267662,39.60418712,38.88842027,39.20134261,39.75798406,36.68234086,31.43110779,24.86563899,31.73261882,35.08501858,37.23288333,38.9072747,38.93698211,38.4970066,38.38693228,39.0417152,40.15184536,40.7412797,41.94442169,41.98225147,41.95630341,41.30554604,41.30274407,41.46119004,41.35774005,40.81522278,39.98809184,38.63363531,37.44916435,35.61726161,34.19037942,31.70090306,28.08917592,26.90010729,29.69191119,32.55825519,33.83115163,34.3771431,34.5913198,35.92505901,37.36592116,37.8827073,36.20276584,34.06805154,32.49552432,31.62306801,30.40725933,30.37921809,31.32174447,32.20675827,32.0702004,31.48775364,30.13773824,28.98754419,27.48580133,26.07301341,25.65090239,25.31774625,25.18822185,23.46837939,20.43652594,18.30894724,19.20603106,17.46054182,16.74711048,16.8893845,17.00395046,17.10622612,17.21782909,17.29204843,17.51634852,17.62369984,18.26528649,18.9477722,19.30208297,19.2592389,19.49761571,19.56398299,20.1951351,20.30324627,20.6896644,20.84402563,21.25013784,21.42440974,21.9710828,22.43360488,23.06796207,23.29159604,23.07902356,22.03044142,22.88785934,25.01844514,27.88273053,29.27220945,29.99562845,31.15066178,31.53379025,31.4039179,29.74247223,28.24558576,28.09371998,30.4122596,33.52874933,36.00184182,37.65747355,37.95873404,36.5067444,32.27910101,28.89785922,27.26959484,27.04287153,27.76760205,27.70302837,31.92747079
winter_wheat,53.49160595232542,93.04571931692304,138.31885442113537,5.861078154368174,146.80833220862033,30.715910221575506,42.00475366849982,2.389130193801592,27.49732447,28.62366689,29.96826135,30.99680153,31.91820659,32.55881116,32.43062329,32.06365986,29.77315955,26.09567926,25.44469307,27.26548799,28.70646,30.35072997,32.55332378,34.93351947,35.84691754,35.96589006,34.48416284,33.9055651,34.20224133,34.75619979,32.38865388,28.03924284,22.27968555,29.99934392,33.20588475,35.34478242,36.51795649,36.46616058,35.88025118,35.75488129,36.17070193,36.79439566,37.65861016,38.56704002,38.7037881,38.56399292,38.09735212,38.11917237,37.75962888,37.48224521,37.20750405,36.96110983,36.02243131,34.45304328,32.80612267,31.41171806,29.56004205,26.29198564,24.81160348,27.70664437,30.30339268,32.00168946,32.59530526,32.92110265,34.19762908,34.44502719,33.91109235,31.83235687,30.47017453,29.97637655,29.25836527,28.00402134,27.58526382,28.43934393,29.74102525,29.50222898,28.28544909,26.8259638,26.26074009,25.97748717,25.33421345,24.68247328,23.50585288,22.68261509,20.98678594,18.65230448,16.58403447,18.70932826,16.67128308,15.76051212,15.72889964,15.7484203,15.64761045,15.59076366,15.60809822,15.83458356,15.87511426,16.15400484,16.58075177,16.81899992,16.82190447,16.99362555,17.07810362,17.57057757,17.6025017,17.86713225,17.99510643,18.32596869,18.48610643,19.02150744,19.64542603,20.21269201,20.3710842,19.91444194,18.74416081,19.03833957,20.549519,22.80632654,24.01275964,24.49106255,25.32673402,25.56475701,25.66333759,24.28268493,23.05756464,22.90121155,24.89960609,27.43372228,29.26013503,30.54678475,30.72030604,29.65334956,26.24036281,22.53220723,21.18559573,20.0023912,21.12065756,22.84830264,25.71866718
winter_wheat,61.0908281920111,83.76010539613556,157.53997155555558,5.723697123053997,143.89156119651142,31.6627315368872,45.68896827143939,2.7656970562292287,37.29856499,38.57030236,39.92294462,41.66873704,42.64442006,42.98482413,42.83461883,42.6489048,40.22108613,35.26557539,32.59070232,35.1711942,36.8756419,39.17717286,42.23194766,45.01940127,45.94977381,45.54235131,43.76705541,42.83545914,43.04367134,43.89895426,40.94865621,35.46905753,28.09705272,37.5219186,41.11873314,43.71533178,44.90447463,44.71894282,43.97721555,43.89650317,44.48704091,45.15368716,46.18628281,47.68695678,48.51134035,48.39467618,47.63249434,47.20079894,46.68584315,46.02927851,45.47926922,45.11001453,44.4309932,43.08076811,40.956422,39.00561467,36.23590151,32.11084273,30.98587245,35.42322448,40.17570432,42.97840293,43.73999715,43.84920934,45.04202194,45.91903603,45.35859688,43.13159586,40.89080007,39.66324129,38.17484948,36.30747364,35.98214947,37.17634632,38.84570333,39.1534432,38.52394978,36.70483656,35.5911691,34.3268783,33.05148615,32.09883318,30.90784935,30.50629508,28.55599841,25.67606608,23.71068449,19.74358673,17.6756079,16.67766811,16.91512093,17.00220658,17.25358078,17.30575399,17.43011798,17.70894088,17.9666784,18.74769647,19.71864669,20.50950607,20.88090888,21.58927058,22.00238368,23.02881813,23.32556584,23.98566042,24.26033483,24.74993443,24.92219701,25.6829925,26.38681674,27.25859144,27.3815916,27.0165517,25.61145824,26.33036341,28.5226526,31.60781596,33.09285911,33.71157218,34.7577532,35.0161551,34.92664657,32.97474181,31.29771287,30.81818918,33.24580105,36.56776394,39.11548901,40.81457777,40.9262676,39.30211601,34.84484473,30.9858979,29.14833262,28.06569116,28.62338216,31.61959483,35.55330126
winter_wheat,54.63933712569923,90.82147597965051,149.7139820215309,5.673707412455295,147.49962514393138,28.811807511252425,50.4660071393074,1.4663266167520594,31.97802405,33.19143529,34.44037159,35.53967447,36.09995524,36.33922074,36.24513053,36.0446373,33.88374557,29.63426742,28.14592446,30.33686233,32.08350702,34.03504638,36.36792289,38.72609967,39.71479471,39.80544487,38.40938184,37.68434509,37.7673977,37.90775882,34.97466914,30.27424357,24.10192534,32.2267541,35.45676574,37.69962653,39.46123776,39.2744988,39.34554668,39.23810108,39.73898408,40.124747,40.99681377,42.19784633,42.50774928,42.27632924,41.6660418,41.3158083,41.19647672,40.93232744,40.46122898,39.57548509,38.48334754,37.1155639,35.26574409,33.56281578,31.68746734,28.66656892,28.1465653,32.27205399,36.44842983,38.146324,38.03130572,37.90973297,39.97693348,41.97312895,41.87416889,40.21066399,38.07654332,36.3011581,34.51900198,32.68785197,32.73763669,34.08556358,35.43645112,35.07587849,34.02388011,32.4759015,31.7659543,30.29622593,28.50796764,28.18048482,28.08273317,28.37735962,26.10967582,22.16875326,18.88239776,18.49359642,16.84950979,15.95832972,15.92980056,15.97768486,15.96511198,15.79281905,15.73316088,15.89071927,15.98158065,16.40263668,16.89952501,17.20183961,17.24326881,17.59114555,17.65227766,18.25883954,18.36680708,18.82050512,19.01064386,19.36062017,19.55587519,20.17638254,20.8661797,21.65322626,21.80019707,21.52509999,20.28481131,20.59669061,22.09386792,24.57552559,25.95963991,26.56329219,27.41969807,27.78634515,27.95223068,26.58461648,25.28687015,24.94208111,26.96973965,29.93924752,32.22785678,33.81855084,34.0410032,32.7712092,28.93358851,26.02184142,24.55556338,23.8611452,23.89332011,26.82303386,30.08874229
winter_wheat,59.122478944731,92.38753406139662,158.04565666697184,5.84335121061798,163.128102384565,32.015123868205336,42.84218998963541,1.427712981915215,28.43197564,29.76294651,30.39243976,31.05247151,31.63799865,32.49751577,32.6109603,32.31946433,30.10903915,26.35538975,25.08702321,27.00706459,28.61213527,30.4549125,32.56029981,34.7503117,35.76772638,35.6763589,34.0519397,33.55789919,33.92514674,34.65018367,32.01483235,27.78864141,22.33846459,30.07666231,33.15245428,35.48948519,37.09364835,37.05324736,36.23734529,35.87502119,36.06400181,36.74167136,37.72777195,39.30319855,39.31190669,38.83727606,38.00641866,38.23694529,38.24806888,37.92454605,37.34385555,36.81120703,35.90685193,34.8924284,33.11335545,31.53597733,29.30857856,26.20733867,26.52360566,29.38350632,32.77142123,35.26266694,36.39634925,36.52052002,37.03660664,37.52477879,37.55467504,35.91163034,34.14763963,33.23653,32.3941106,30.92565382,30.42445811,31.43182189,32.9687221,32.67025451,31.41848415,30.00664055,29.89635573,28.94916188,27.44741579,26.01896907,24.98179533,24.84638619,23.68425216,21.32686451,19.38122112,18.38727749,16.78285587,15.85412796,15.85317782,15.99161643,16.03045995,15.89954616,15.80880783,15.89340817,15.96617103,16.33894759,16.93095749,17.3280901,17.47093302,17.83360844,17.92984335,18.51063967,18.65457397,19.0662815,19.24362809,19.58206792,19.60947259,20.09914927,20.56369631,21.25895967,21.32432537,20.96752624,19.67734841,19.93896272,21.37066179,23.91032022,25.00699859,25.43381146,26.17624224,26.66912032,26.84625917,25.4814897,24.10574916,23.75965467,25.51803055,28.16397276,30.15281127,31.50934115,31.69450303,30.8773694,27.27817975,24.10658297,22.17209245,21.39874486,22.34785803,23.37639127,26.5388632
